game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas,,,,,,
,,,20150205,10:00p,UC Riverside,Long Beach State,UCRV,LBSU,63,68,-5,12,0,52%,635,-800,130,130,38%,48%,,,,,,
,,,20150205,10:00p,Long Beach State,UC Riverside,LBSU,UCRV,68,63,5,-12,1,48%,-800,635,130,130,62%,52%,,,,,,
,,,20150205,10:00p,Cal State Northridge,Cal State Fullerton,CSN,CSF,53,69,-16,4.5,0,50%,185,-200,137.5,137.5,38%,57%,,,,,,
,,,20150205,10:00p,Cal State Fullerton,Cal State Northridge,CSF,CSN,69,53,16,-4.5,1,50%,-200,185,137.5,137.5,62%,43%,,,,,,
,,,20150205,10:00p,Washington State,Oregon State,WSU,ORST,50,55,-5,7,0,50%,265,-325,125,125,35%,48%,,,,,,
,,,20150205,10:00p,Oregon State,Washington State,ORST,WSU,55,50,5,-7,1,50%,-325,265,125,125,65%,52%,,,,,,
,,,20150205,11:00p,BYU,Pepperdine,BYU,PEPP,74,80,-6,-2.5,0,59%,-135,125,144.5,144.5,63%,66%,,,,,,
,,,20150205,11:00p,Pepperdine,BYU,PEPP,BYU,80,74,6,2.5,1,41%,125,-135,144.5,144.5,37%,34%,,,,,,
,,,20150205,11:00p,Gonzaga,Santa Clara,GONZ,SCU,77,63,14,-15,1,57%,-2500,1400,136,136,67%,71%,,,,,,
,,,20150205,11:00p,Santa Clara,Gonzaga,SCU,GONZ,63,77,-14,15,0,43%,1400,-2500,136,136,33%,29%,,,,,,
,,,20150205,11:00p,USC,California,USC,CAL,69,70,-1,7.5,0,42%,295,-325,137,137,27%,24%,,,,,,
,,,20150205,11:00p,California,USC,CAL,USC,70,69,1,-7.5,1,58%,-325,295,137,137,73%,76%,,,,,,
,,,20150205,6:00p,Mercer,Citadel,MER,CIT,76,53,23,-7,1,53%,-305,275,127,127,61%,74%,,,,,,
,,,20150205,6:00p,Citadel,Mercer,CIT,MER,53,76,-23,7,0,47%,275,-305,127,127,39%,NaN,,,,,,
,,,20150205,7:00p,Tennessee State,Morehead State,TNST,MORE,57,72,-15,15,0,61%,1400,-1800,123.5,123.5,65%,77%,,,,,,
,,,20150205,7:00p,Morehead State,Tennessee State,MORE,TNST,72,57,15,-15,1,39%,-1800,1400,123.5,123.5,35%,23%,,,,,,
,,,20150205,7:00p,Monmouth,Quinnipiac,MONM,QUIN,52,72,-20,5.5,0,59%,220,-240,130.5,130.5,51%,NaN,,,,,,
,,,20150205,7:00p,Quinnipiac,Monmouth,QUIN,MONM,72,52,20,-5.5,1,41%,-240,220,130.5,130.5,49%,35%,,,,,,
,,,20150205,7:00p,Chattanooga,Furman,CHAT,FUR,74,71,3,-5,1,63%,-200,185,133,133,66%,NaN,,,,,,
,,,20150205,7:00p,Furman,Chattanooga,FUR,CHAT,71,74,-3,5,0,37%,185,-200,133,133,34%,42%,,,,,,
,,,20150205,7:00p,Wofford,East Tennessee State,WOF,ETSU,74,64,10,1.5,1,55%,110,-120,128,128,56%,54%,,,,,,
,,,20150205,7:00p,East Tennessee State,Wofford,ETSU,WOF,64,74,-10,-1.5,0,45%,-120,110,128,128,44%,46%,,,,,,
,,,20150205,7:00p,Oral Roberts,IUPUI,ORU,IUPU,78,68,10,-1.5,1,57%,-120,110,126,126,57%,83%,,,,,,
,,,20150205,7:00p,IUPUI,Oral Roberts,IUPU,ORU,68,78,-10,1.5,0,43%,110,-120,126,126,43%,17%,,,,,,
,,,20150205,7:00p,Samford,Western Carolina,SAM,WCU,76,72,4,7.5,1,67%,305,-335,145,145,50%,87%,,,,,,
,,,20150205,7:00p,Western Carolina,Samford,WCU,SAM,72,76,-4,-7.5,0,33%,-335,305,145,145,50%,13%,,,,,,
,,,20150205,7:00p,Samford,Western Carolina,SAM,WCU,76,72,4,7.5,1,67%,305,-335,145,145,50%,87%,,,,,,
,,,20150205,7:00p,Western Carolina,Samford,WCU,SAM,72,76,-4,-7.5,0,33%,-335,305,145,145,50%,13%,,,,,,
,,,20150205,7:00p,Samford,Western Carolina,SAM,WCU,76,72,4,7.5,1,67%,305,-335,145,145,50%,87%,,,135,135,NaN,NaN
,,,20150205,7:00p,Western Carolina,Samford,WCU,SAM,72,76,-4,-7.5,0,33%,-335,305,145,145,50%,13%,,,135,135,NaN,36%
,,,20150205,8:00p,Nebraska-Omaha,North Dakota State,NEOM,NDSU,57,64,-7,10,0,41%,480,-570,144.5,144.5,29%,25%,,,,,,
,,,20150205,8:00p,North Dakota State,Nebraska-Omaha,NDSU,NEOM,64,57,7,-10,1,59%,-570,480,144.5,144.5,71%,75%,,,,,,
,,,20150205,8:00p,Fairfield,Rider,FAIR,RID,52,54,-2,9,0,60%,,,119.5,119.5,40%,54%,,,,,,
,,,20150205,8:00p,Rider,Fairfield,RID,FAIR,54,52,2,-9,1,40%,,,119.5,119.5,60%,46%,,,,,,
,,,20150205,8:25p,Southeast Missouri State,Murray State,SEMO,MURR,72,82,-10,14,0,57%,1000,-1200,139,139,45%,51%,,,,,,
,,,20150205,8:25p,Murray State,Southeast Missouri State,MURR,SEMO,82,72,10,-14,1,43%,-1200,1000,139,139,55%,49%,,,,,,
,,,20150205,8:30p,Tennessee-Martin,Austin Peay,UTM,PEAY,76,64,12,-4.5,1,51%,-190,175,131,131,53%,65%,,,,,,
,,,20150205,8:30p,Austin Peay,Tennessee-Martin,PEAY,UTM,64,76,-12,4.5,0,49%,175,-190,131,131,47%,NaN,,,,,,
,,,20150205,9:00p,North Dakota,Southern Utah,UND,SUU,89,85,4,2.5,1,39%,125,-135,140,140,NaN,64%,,,,,,
,,,20150205,9:00p,Southern Utah,North Dakota,SUU,UND,85,89,-4,-2.5,0,61%,-135,125,140,140,NaN,36%,,,,,,
,,,20150205,9:05p,Idaho,Montana State,IDHO,MTST,80,71,9,-2.5,1,52%,-140,130,145.5,145.5,54%,88%,,,,,,
,,,20150205,9:05p,Montana State,Idaho,MTST,IDHO,71,80,-9,2.5,0,48%,130,-140,145.5,145.5,46%,12%,,,,,,
,,,20150205,9:00p,Belmont,Eastern Kentucky,BEL,EKY,69,81,-12,5,0,51%,195,-215,149.5,149.5,49%,28%,,,,,,
,,,20150205,9:00p,Eastern Kentucky,Belmont,EKY,BEL,81,69,12,-5,1,49%,-215,195,149.5,149.5,51%,72%,,,,,,
,,,20150205,9:00p,Eastern Washington,Montana,EWU,MONT,75,69,6,3,1,50%,150,-160,151.5,151.5,41%,39%,,,,,,
,,,20150205,9:00p,Montana,Eastern Washington,MONT,EWU,69,75,-6,-3,0,50%,-160,150,151.5,151.5,59%,61%,,,,,,
,,,20150205,8:30p,Northern Colorado,Northern Arizona,UNCO,NAU,60,65,-5,5,0,42%,185,-200,144,144,41%,27%,,,,,,
,,,20150205,8:30p,Northern Arizona,Northern Colorado,NAU,UNCO,65,60,5,-5,1,58%,-200,185,144,144,59%,73%,,,,,,
,,,20150205,7:00p,Colgate,Holy Cross,COLG,HC,60,70,-10,-1,0,59%,-112,102,123,123,NaN,70%,,,,,,
,,,20150205,7:00p,Holy Cross,Colgate,HC,COLG,70,60,10,1,1,41%,102,-112,123,123,NaN,30%,,,,,,
,,,20150206,7:00p,Dayton,George Washington,DAY,GW,64,65,-1,3.5,0,47%,155,-165,126.5,126.5,48%,39%,,,,,,
,,,20150206,7:00p,George Washington,Dayton,GW,DAY,65,64,1,-3.5,1,53%,-165,155,126.5,126.5,52%,61%,,,,,,
,,,20150206,7:00p,Dartmouth,Yale,DART,YALE,66,81,-15,7.5,0,45%,320,-355,118.5,118.5,24%,52%,,,,,,
,,,20150206,7:00p,Yale,Dartmouth,YALE,DART,81,66,15,-7.5,1,55%,-355,320,118.5,118.5,76%,48%,,,,,,
,,,20150206,7:00p,Harvard,Brown,HARV,BRWN,76,74,2,-9.5,1,54%,-480,423,126,126,61%,62%,,,,,,
,,,20150206,7:00p,Brown,Harvard,BRWN,HARV,74,76,-2,9.5,0,46%,423,-480,126,126,39%,38%,,,,,,
,,,20150206,8:00p,Pennsylvania,Cornell,PENN,COR,71,69,2,6,1,56%,225,-245,123.5,123.5,58%,77%,,,,,,
,,,20150206,8:00p,Cornell,Pennsylvania,COR,PENN,69,71,-2,-6,0,44%,-245,225,123.5,123.5,42%,23%,,,,,,
,,,20150206,7:00p,Princeton,Columbia,PRIN,CLMB,74,62,12,3.5,1,47%,150,-160,123,123,56%,46%,,,,,,
,,,20150206,7:00p,Columbia,Princeton,CLMB,PRIN,62,74,-12,-3.5,0,53%,-160,150,123,123,44%,54%,,,,,,
,,,20150206,7:00p,Siena,Iona,SIE,IONA,83,87,-4,10.5,0,57%,500,-600,157,157,46%,56%,,,,,,
,,,20150206,7:00p,Iona,Siena,IONA,SIE,87,83,4,-10.5,1,43%,-600,500,157,157,54%,44%,,,,,,
,,,20150206,7:00p,Canisius,Manhattan,CAN,MAN,69,78,-9,4,0,50%,160,-170,134,134,40%,27%,,,,,,
,,,20150206,7:00p,Manhattan,Canisius,MAN,CAN,78,69,9,-4,1,50%,-170,160,134,134,60%,73%,,,,,,
,,,20150206,7:00p,Niagara,Marist,NIAG,MRST,61,63,-2,6.5,0,56%,250,-275,133.5,133.5,51%,74%,,,,,,
,,,20150206,7:00p,Marist,Niagara,MRST,NIAG,63,61,2,-6.5,1,44%,-275,250,133.5,133.5,49%,26%,,,,,,
,,,20150206,9:00p,High Point,Coastal Carolina,HP,CCAR,60,65,-5,3,0,49%,140,-160,132,132,NaN,70%,,,,,,
,,,20150206,9:00p,Coastal Carolina,High Point,CCAR,HP,65,60,5,-3,1,51%,-160,140,132,132,NaN,30%,,,,,,
,,,20150207,12:00p,Wake Forest,Georgia Tech,WAKE,GT,59,73,-14,5.5,0,57%,210,-230,134,134,56%,77%,,,,,,
,,,20150207,12:00p,Georgia Tech,Wake Forest,GT,WAKE,73,59,14,-5.5,1,43%,-230,210,134,134,44%,23%,,,,,,
,,,20150207,12:00p,Illinois,Michigan State,ILL,MSU,59,54,5,10,1,49%,480,-570,132,132,45%,86%,,,,,,
,,,20150207,12:00p,Michigan State,Illinois,MSU,ILL,54,59,-5,-10,0,51%,-570,480,132,132,55%,14%,,,,,,
,,,20150207,12:00p,Baylor,West Virginia,BAY,WVU,87,69,18,6,1,44%,225,-245,140,140,NaN,98%,,,,,,
,,,20150207,12:00p,West Virginia,Baylor,WVU,BAY,69,87,-18,-6,0,56%,-245,225,140,140,NaN,2%,,,,,,
,,,20150207,7:00p,Buffalo,Akron,BUFF,AKR,72,75,-3,2.5,0,49%,130,-140,144,144,45%,66%,,,,,,
,,,20150207,7:00p,Akron,Buffalo,AKR,BUFF,75,72,3,-2.5,1,51%,-140,130,144,144,55%,34%,,,,,,
,,,20150207,12:00p,Delaware,Northeastern,DEL,NE,73,68,5,10.5,1,59%,515,-620,143.5,143.5,43%,30%,,,,,,
,,,20150207,12:00p,Northeastern,Delaware,NE,DEL,68,73,-5,-10.5,0,41%,-620,515,143.5,143.5,57%,70%,,,,,,
,,,20150207,12:00p,Marquette,Seton Hall,MARQ,HALL,57,54,3,6,1,47%,220,-240,134.5,134.5,35%,80%,,,,,,
,,,20150207,12:00p,Seton Hall,Marquette,HALL,MARQ,54,57,-3,-6,0,53%,-240,220,134.5,134.5,65%,20%,,,,,,
,,,20150207,12:00p,Tennessee,Georgia,TENN,UGA,53,56,-3,6,0,62%,235,-255,128,128,63%,77%,,,,,,
,,,20150207,12:00p,Georgia,Tennessee,UGA,TENN,56,53,3,-6,1,38%,-255,235,128,128,37%,23%,,,,,,
,,,20150207,1:00p,Providence,Xavier,PROV,XAV,69,78,-9,6.5,0,55%,255,-280,143.5,143.5,62%,45%,,,,,,
,,,20150207,1:00p,Xavier,Providence,XAV,PROV,78,69,9,-6.5,1,45%,-280,255,143.5,143.5,38%,55%,,,,,,
,,,20150207,1:00p,Notre Dame,Duke,ND,DUKE,60,90,-30,9.5,0,61%,485,-575,151.5,151.5,67%,34%,,,,,,
,,,20150207,1:00p,Duke,Notre Dame,DUKE,ND,90,60,30,-9.5,1,39%,-575,485,151.5,151.5,33%,66%,,,,,,
,,,20150207,1:00p,Temple,Memphis,TEM,MEM,61,60,1,3.5,1,47%,158,-168,125,125,47%,61%,,,,,,
,,,20150207,1:00p,Memphis,Temple,MEM,TEM,60,61,-1,-3.5,0,53%,-168,158,125,125,53%,39%,,,,,,
,,,20150207,2:00p,Georgetown,Villanova,GTWN,VILL,53,69,-16,9.5,0,57%,400,-500,131.5,131.5,53%,40%,,,,,,
,,,20150207,2:00p,Villanova,Georgetown,VILL,GTWN,69,53,16,-9.5,1,43%,-500,400,131.5,131.5,47%,60%,,,,,,
,,,20150207,2:00p,Kansas,Oklahoma State,KU,OKST,62,67,-5,-1.5,0,59%,-120,110,133,133,80%,35%,,,,,,
,,,20150207,2:00p,Oklahoma State,Kansas,OKST,KU,67,62,5,1.5,1,41%,110,-120,133,133,20%,65%,,,,,,
,,,20150207,2:00p,Texas Tech,Iowa State,TTU,ISU,38,75,-37,16.5,0,41%,1400,-2500,144.5,144.5,27%,44%,,,,,,
,,,20150207,2:00p,Iowa State,Texas Tech,ISU,TTU,75,38,37,-16.5,1,59%,-2500,1400,144.5,144.5,73%,56%,,,,,,
,,,20150207,2:00p,Western Michigan,Central Michigan,WMU,CMU,65,70,-5,6.5,0,49%,,,145.5,145.5,37%,65%,,,,,,
,,,20150207,2:00p,Central Michigan,Western Michigan,CMU,WMU,70,65,5,-6.5,1,51%,,,145.5,145.5,63%,35%,,,,,,
,,,20150207,2:00p,Wyoming,Air Force,WYO,AFA,50,73,-23,1,0,48%,103,-113,116,116,NaN,56%,,,,,,
,,,20150207,2:00p,Air Force,Wyoming,AFA,WYO,73,50,23,-1,1,52%,-113,103,116,116,NaN,44%,,,,,,
,,,20150207,2:05p,Bradley,Evansville,BRAD,EVAN,56,53,3,8,1,50%,355,-400,126.5,126.5,32%,87%,,,,,,
,,,20150207,2:05p,Evansville,Bradley,EVAN,BRAD,53,56,-3,-8,0,50%,-400,355,126.5,126.5,68%,13%,,,,,,
,,,20150207,2:00p,James Madison,Towson,JMU,TOWS,63,61,2,3,1,64%,140,-150,128.5,128.5,49%,45%,,,,,,
,,,20150207,2:00p,Towson,James Madison,TOWS,JMU,61,63,-2,-3,0,36%,-150,140,128.5,128.5,51%,55%,,,,,,
,,,20150207,2:00p,Wright State,Cleveland State,WRST,CLEV,72,88,-16,9.5,0,51%,435,-500,121.5,121.5,39%,67%,,,,,,
,,,20150207,2:00p,Cleveland State,Wright State,CLEV,WRST,88,72,16,-9.5,1,49%,-500,435,121.5,121.5,61%,33%,,,,,,
,,,20150207,2:00p,Virginia Commonwealth,St. Bonaventure,VCU,SBON,71,73,-2,-2,0,48%,-140,130,134,134,65%,49%,,,,,,
,,,20150207,2:00p,St. Bonaventure,Virginia Commonwealth,SBON,VCU,73,71,2,2,1,52%,130,-140,134,134,35%,51%,,,,,,
,,,20150207,2:00p,Toledo,Ball State,TOL,BALL,72,61,11,-5,1,41%,-215,195,144.5,144.5,61%,35%,,,,,,
,,,20150207,2:00p,Ball State,Toledo,BALL,TOL,61,72,-11,5,0,59%,195,-215,144.5,144.5,39%,65%,,,,,,
,,,20150207,3:00p,Oklahoma,TCU,OKLA,TCU,68,56,12,-3,1,57%,-155,145,130,130,68%,32%,,,,,,
,,,20150207,3:00p,TCU,Oklahoma,TCU,OKLA,56,68,-12,3,0,43%,145,-155,130,130,32%,68%,,,,,,
,,,20150207,3:00p,Purdue,Minnesota,PUR,MINN,58,62,-4,4.5,0,53%,195,-215,135,135,64%,65%,,,,,,
,,,20150207,3:00p,Minnesota,Purdue,MINN,PUR,62,58,4,-4.5,1,47%,-215,195,135,135,36%,35%,,,,,,
,,,20150207,3:00p,Florida State,Virginia Tech,FSU,VT,73,65,8,-1,1,48%,-112,102,135,135,50%,85%,,,,,,
,,,20150207,3:00p,Virginia Tech,Florida State,VT,FSU,65,73,-8,1,0,52%,102,-112,135,135,50%,15%,,,,,,
,,,20150207,3:00p,North Carolina,Boston College,UNC,BC,79,68,11,-9.5,1,54%,-500,435,142.5,142.5,68%,52%,,,,,,
,,,20150207,3:00p,Boston College,North Carolina,BC,UNC,68,79,-11,9.5,0,46%,435,-500,142.5,142.5,32%,48%,,,,,,
,,,20150207,3:30p,DePaul,Butler,DEP,BUT,73,83,-10,13,0,53%,800,-1000,139.5,139.5,48%,31%,,,,,,
,,,20150207,3:30p,Butler,DePaul,BUT,DEP,83,73,10,-13,1,47%,-1000,800,139.5,139.5,52%,69%,,,,,,
,,,20150207,3:30p,Troy,Appalachian State,TROY,APP,62,65,-3,3.5,0,42%,150,-160,130,130,39%,21%,,,,,,
,,,20150207,3:30p,Appalachian State,Troy,APP,TROY,65,62,3,-3.5,1,58%,-160,150,130,130,61%,79%,,,,,,
,,,20150207,4:00p,Saint Louis,Fordham,SLU,FOR,65,83,-18,1,0,48%,103,-113,131,131,59%,62%,,,,,,
,,,20150207,4:00p,Fordham,Saint Louis,FOR,SLU,83,65,18,-1,1,52%,-113,103,131,131,41%,38%,,,,,,
,,,20150207,4:00p,Indiana State,Loyola (IL),INST,L-IL,79,65,14,3,1,46%,140,-150,124,124,44%,25%,,,,,,
,,,20150207,4:00p,Loyola (IL),Indiana State,L-IL,INST,65,79,-14,-3,0,54%,-150,140,124,124,56%,75%,,,,,,
,,,20150207,4:00p,BYU,Loyola Marymount,BYU,LMU,87,68,19,-8,1,53%,-365,328,150,150,70%,74%,,,,,,
,,,20150207,4:00p,Loyola Marymount,BYU,LMU,BYU,68,87,-19,8,0,47%,328,-365,150,150,30%,26%,,,,,,
,,,20150207,4:00p,UNLV,Colorado State,UNLV,CSU,82,83,-1,9.5,0,50%,465,-545,139.5,139.5,39%,65%,,,,,,
,,,20150207,4:00p,Colorado State,UNLV,CSU,UNLV,83,82,1,-9.5,1,50%,-545,465,139.5,139.5,61%,35%,,,,,,
,,,20150207,4:00p,Mississippi State,Arkansas,MSST,ARK,41,61,-20,15,0,54%,1300,-1650,146,146,47%,89%,,,,,,
,,,20150207,4:00p,Arkansas,Mississippi State,ARK,MSST,61,41,20,-15,1,46%,-1650,1300,146,146,53%,11%,,,,,,
,,,20150207,4:00p,South Carolina,Vanderbilt,SCAR,VAN,50,65,-15,4,0,52%,165,-175,127,127,36%,50%,,,,,,
,,,20150207,4:00p,Vanderbilt,South Carolina,VAN,SCAR,65,50,15,-4,1,48%,-175,165,127,127,64%,50%,,,,,,
,,,20150207,4:00p,Syracuse,Pittsburgh,SYR,PITT,77,83,-6,3.5,0,46%,160,-170,129,129,39%,28%,,,,,,
,,,20150207,4:00p,Pittsburgh,Syracuse,PITT,SYR,83,77,6,-3.5,1,54%,-170,160,129,129,61%,72%,,,,,,
,,,20150207,4:00p,Texas,Kansas State,TEX,KSU,61,57,4,-1,1,61%,-113,103,122.5,122.5,69%,78%,,,,,,
,,,20150207,4:00p,Kansas State,Texas,KSU,TEX,57,61,-4,1,0,39%,103,-113,122.5,122.5,31%,22%,,,,,,
,,,20150207,4:00p,Nebraska,Penn State,NEB,PSU,43,56,-13,3.5,0,50%,155,-165,119,119,49%,35%,,,,,,
,,,20150207,4:00p,Penn State,Nebraska,PSU,NEB,56,43,13,-3.5,1,50%,-165,155,119,119,51%,65%,,,,,,
,,,20150207,4:30p,Arizona,Arizona State,ARIZ,ASU,78,81,-3,-8,0,56%,-410,365,132,132,73%,57%,,,,,,
,,,20150207,4:30p,Arizona State,Arizona,ASU,ARIZ,81,78,3,8,1,44%,365,-410,132,132,27%,43%,,,,,,
,,,20150207,5:00p,Drexel,Charleston,DREX,COFC,59,45,14,3.5,1,59%,160,-170,118.5,118.5,54%,50%,,,,,,
,,,20150207,5:00p,Charleston,Drexel,COFC,DREX,45,59,-14,-3.5,0,41%,-170,160,118.5,118.5,46%,NaN,,,,,,
,,,20150207,5:25p,Georgia State,South Alabama,GAST,USA,65,54,11,-10.5,1,53%,-570,480,140.5,140.5,52%,52%,,,,,,
,,,20150207,5:25p,South Alabama,Georgia State,USA,GAST,54,65,-11,10.5,0,47%,480,-570,140.5,140.5,48%,48%,,,,,,
,,,20150207,5:00p,UCF,East Carolina,UCF,ECU,49,67,-18,5,0,54%,190,-210,129.5,129.5,51%,87%,,,,,,
,,,20150207,5:00p,East Carolina,UCF,ECU,UCF,67,49,18,-5,1,46%,-210,190,129.5,129.5,49%,13%,,,,,,
,,,20150207,5:30p,Northwestern,Wisconsin,NW,WIS,50,65,-15,20,0,47%,2250,-4500,128.5,128.5,47%,38%,,,,,,
,,,20150207,5:30p,Wisconsin,Northwestern,WIS,NW,65,50,15,-20,1,53%,-4500,2250,128.5,128.5,53%,62%,,,,,,
,,,20150207,5:30p,UTEP,Florida International,UTEP,FIU,67,64,3,-7.5,1,60%,-320,290,128,128,70%,86%,,,,,,
,,,20150207,5:30p,Florida International,UTEP,FIU,UTEP,64,67,-3,7.5,0,40%,290,-320,128,128,30%,14%,,,,,,
,,,20150207,6:00p,Nevada,San Jose State,NEV,SJSU,60,57,3,-9.5,1,47%,-525,450,123,123,60%,53%,,,,,,
,,,20150207,6:00p,San Jose State,Nevada,SJSU,NEV,57,60,-3,9.5,0,53%,450,-525,123,123,40%,47%,,,,,,
,,,20150207,6:00p,Texas A&M,Missouri,TXAM,MIZZ,83,61,22,-3.5,1,55%,-165,145,120,120,72%,56%,,,,,,
,,,20150207,6:00p,Missouri,Texas A&M,MIZZ,TXAM,61,83,-22,3.5,0,45%,145,-165,120,120,28%,44%,,,,,,
,,,20150207,6:00p,Connecticut,Tulane,CONN,TULN,62,53,9,-5.5,1,55%,-215,195,120,120,67%,51%,,,,,,
,,,20150207,6:00p,Tulane,Connecticut,TULN,CONN,53,62,-9,5.5,0,45%,195,-215,120,120,33%,49%,,,,,,
,,,20150207,6:00p,Utah State,New Mexico,USU,UNM,63,60,3,7.5,1,50%,300,-330,119.5,119.5,53%,5%,,,,,,
,,,20150207,6:00p,New Mexico,Utah State,UNM,USU,60,63,-3,-7.5,0,50%,-330,300,119.5,119.5,47%,95%,,,,,,
,,,20150207,7:00p,Louisville,Virginia,LOU,UVA,47,52,-5,7,0,55%,280,-310,118,118,57%,65%,,,,,,
,,,20150207,7:00p,Virginia,Louisville,UVA,LOU,52,47,5,-7,1,45%,-310,280,118,118,43%,35%,,,,,,
,,,20150207,6:00p,Dartmouth,Brown,DART,BRWN,64,67,-3,-2,0,48%,-130,120,129.5,129.5,52%,77%,,,,,,
,,,20150207,6:00p,Brown,Dartmouth,BRWN,DART,67,64,3,2,1,52%,120,-130,129.5,129.5,48%,23%,,,,,,
,,,20150207,6:00p,Princeton,Cornell,PRIN,COR,60,68,-8,-1,0,57%,-112,102,129,129,60%,86%,,,,,,
,,,20150207,6:00p,Cornell,Princeton,COR,PRIN,68,60,8,1,1,43%,102,-112,129,129,40%,14%,,,,,,
,,,20150207,6:00p,Alabama,LSU,ALA,LSU,60,71,-11,5,0,49%,195,-215,131.5,131.5,48%,98%,,,,,,
,,,20150207,6:00p,LSU,Alabama,LSU,ALA,71,60,11,-5,1,51%,-215,195,131.5,131.5,52%,2%,,,,,,
,,,20150207,6:30p,Texas State,Arkansas-Little Rock,TXST,UALR,61,69,-8,2.5,0,45%,130,-140,123.5,123.5,39%,66%,,,,,,
,,,20150207,6:30p,Arkansas-Little Rock,Texas State,UALR,TXST,69,61,8,-2.5,1,55%,-140,130,123.5,123.5,61%,34%,,,,,,
,,,20150207,6:30p,Ole Miss,Auburn,MISS,AUB,86,79,7,-4.5,1,48%,-190,175,148.5,148.5,49%,30%,,,,,,
,,,20150207,6:30p,Auburn,Ole Miss,AUB,MISS,79,86,-7,4.5,0,52%,175,-190,148.5,148.5,51%,70%,,,,,,
,,,20150207,7:00p,UTSA,Florida Atlantic,UTSA,FAU,74,59,15,1.5,1,54%,110,-130,135.5,135.5,56%,80%,,,,,,
,,,20150207,7:00p,Florida Atlantic,UTSA,FAU,UTSA,59,74,-15,-1.5,0,46%,-130,110,135.5,135.5,44%,20%,,,,,,
,,,20150207,7:00p,North Texas,Marshall,UNT,MRSH,73,80,-7,2.5,0,50%,125,-135,135,135,45%,63%,,,,,,
,,,20150207,7:00p,Marshall,North Texas,MRSH,UNT,80,73,7,-2.5,1,50%,-135,125,135,135,55%,37%,,,,,,
,,,20150207,2:00p,Eastern Michigan,Ohio,EMU,OHIO,73,76,-3,1,0,54%,102,-112,130.5,130.5,53%,77%,,,,,,
,,,20150207,2:00p,Ohio,Eastern Michigan,OHIO,EMU,76,73,3,-1,1,46%,-112,102,130.5,130.5,47%,23%,,,,,,
,,,20150207,7:00p,Harvard,Yale,HARV,YALE,52,50,2,1.5,1,47%,107,-117,124,124,44%,45%,,,,,,
,,,20150207,7:00p,Yale,Harvard,YALE,HARV,50,52,-2,-1.5,0,53%,-117,107,124,124,56%,55%,,,,,,
,,,20150207,7:00p,Pennsylvania,Columbia,PENN,CLMB,56,83,-27,7.5,0,67%,295,-325,125,125,67%,34%,,,,,,
,,,20150207,7:00p,Columbia,Pennsylvania,CLMB,PENN,83,56,27,-7.5,1,33%,-325,295,125,125,33%,66%,,,,,,
,,,20150207,7:00p,Miami (OH),Kent State,M-OH,KENT,60,61,-1,8,0,55%,345,-385,131,131,37%,61%,,,,,,
,,,20150207,7:00p,Kent State,Miami (OH),KENT,M-OH,61,60,1,-8,1,45%,-385,345,131,131,63%,39%,,,,,,
,,,20150207,7:00p,Charlotte,Old Dominion,CHAR,ODU,57,61,-4,8.5,0,50%,350,-395,132.5,132.5,35%,NaN,,,,,,
,,,20150207,7:00p,Old Dominion,Charlotte,ODU,CHAR,61,57,4,-8.5,1,50%,-395,350,132.5,132.5,65%,60%,,,,,,
,,,20150207,7:00p,Elon,Hofstra,ELON,HOF,69,80,-11,12.5,0,50%,725,-925,150.5,150.5,47%,35%,,,,,,
,,,20150207,7:00p,Hofstra,Elon,HOF,ELON,80,69,11,-12.5,1,50%,-925,725,150.5,150.5,53%,65%,,,,,,
,,,20150207,7:00p,Duquesne,Davidson,DUQ,DAV,69,95,-26,12.5,0,48%,700,-900,152.5,152.5,31%,44%,,,,,,
,,,20150207,7:00p,Davidson,Duquesne,DAV,DUQ,95,69,26,-12.5,1,52%,-900,700,152.5,152.5,69%,56%,,,,,,
,,,20150207,10:00p,Hawaii,UC Santa Barbara,HAW,UCSB,74,75,-1,6,0,56%,240,-280,137,137,54%,65%,,,,,,
,,,20150207,10:00p,UC Santa Barbara,Hawaii,UCSB,HAW,75,74,1,-6,1,44%,-280,240,137,137,46%,35%,,,,,,
,,,20150207,7:30p,Louisiana-Monroe,Georgia Southern,ULM,GASO,71,68,3,6,1,63%,220,-240,116.5,116.5,46%,56%,,,,,,
,,,20150207,7:30p,Georgia Southern,Louisiana-Monroe,GASO,ULM,68,71,-3,-6,0,37%,-240,220,116.5,116.5,54%,44%,,,,,,
,,,20150207,8:00p,Louisiana Tech,Middle Tennessee,LT,MTU,73,62,11,-2,1,62%,-130,120,129,129,61%,74%,,,,,,
,,,20150207,8:00p,Middle Tennessee,Louisiana Tech,MTU,LT,62,73,-11,2,0,38%,120,-130,129,129,39%,NaN,,,,,,
,,,20150207,8:00p,Rice,Western Kentucky,RICE,WKU,72,68,4,12,1,49%,680,-870,128.5,128.5,37%,87%,,,,,,
,,,20150207,8:00p,Western Kentucky,Rice,WKU,RICE,68,72,-4,-12,0,51%,-870,680,128.5,128.5,63%,13%,,,,,,
,,,20150207,8:00p,William & Mary,North Carolina-Wilmington,WM,UNCW,56,53,3,-2.5,1,49%,-140,130,151.5,151.5,47%,45%,,,,,,
