date,time,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
20130310,5:00p,PHI,ORL,91,99,-8,-1.0,0,54,-117.0,-103.0,194.0,194.0,64,67
20130310,5:00p,ORL,PHI,99,91,8,1.0,1,46,-103.0,-117.0,194.0,194.0,36,33
20130310,6:00p,DAL,MIN,100,77,23,-7.0,1,58,-270.0,248.0,199.0,199.0,67,73
20130310,6:00p,MIN,DAL,77,100,-23,7.0,0,42,248.0,-270.0,199.0,199.0,33,27
20130310,6:00p,POR,NOP,96,98,-2,-3.5,0,55,-165.0,145.0,196.0,196.0,79,50
20130310,6:00p,NOP,POR,98,96,2,3.5,1,45,145.0,-165.0,196.0,196.0,21,50
20130310,8:00p,MIL,SAC,115,113,2,1.0,1,52,102.0,-112.0,216.5,216.5,53,50
20130310,8:00p,SAC,MIL,113,115,-2,-1.0,0,48,-112.0,102.0,216.5,216.5,47,50
20130310,8:30p,DET,LAC,97,129,-32,13.0,0,41,1400.0,-1800.0,198.0,198.0,36,50
20130310,8:30p,LAC,DET,129,97,32,-13.0,1,59,-1800.0,1400.0,198.0,198.0,64,50
20130311,6:00p,BKN,PHI,97,106,-9,-6.5,0,64,-260.0,240.0,184.5,184.5,70,77
20130311,6:00p,PHI,BKN,106,97,9,6.5,1,36,240.0,-260.0,184.5,184.5,30,23
20130311,7:30p,OKC,SAS,93,105,-12,2.5,0,56,117.0,-137.0,206.0,206.0,67,70
20130311,7:30p,SAS,OKC,105,93,12,-2.5,1,44,-137.0,117.0,206.0,206.0,33,30
20130311,8:00p,DET,UTA,90,103,-13,11.0,0,43,608.0,-760.0,195.0,195.0,35,49
20130311,8:00p,UTA,DET,103,90,13,-11.0,1,57,-760.0,608.0,195.0,195.0,65,51
20130311,9:00p,DEN,PHX,108,93,15,-9.0,1,59,-435.0,385.0,212.0,212.0,67,73
20130311,9:00p,PHX,DEN,93,108,-15,9.0,0,41,385.0,-435.0,212.0,212.0,33,27
20130311,9:30p,NYK,GSW,63,92,-29,2.5,0,46,120.0,-130.0,202.0,202.0,41,41
20130311,9:30p,GSW,NYK,92,63,29,-2.5,1,54,-130.0,120.0,202.0,202.0,59,59
20130312,6:00p,BOS,CHA,74,100,-26,-10.0,0,55,-620.0,515.0,187.0,187.0,70,50
20130312,6:00p,CHA,BOS,100,74,26,10.0,1,45,515.0,-620.0,187.0,187.0,30,50
20130312,6:00p,WAS,CLE,90,95,-5,-1.0,0,60,-112.0,102.0,190.5,190.5,58,50
20130312,6:00p,CLE,WAS,95,90,5,1.0,1,40,102.0,-112.0,190.5,190.5,42,50
20130312,6:00p,LAL,ORL,106,97,9,-8.5,1,50,-400.0,355.0,208.0,208.0,57,50
20130312,6:00p,ORL,LAL,97,106,-9,8.5,0,50,355.0,-400.0,208.0,208.0,43,50
20130312,6:30p,ATL,MIA,81,98,-17,9.5,0,51,460.0,-540.0,197.0,197.0,44,50
20130312,6:30p,MIA,ATL,98,81,17,-9.5,1,49,-540.0,460.0,197.0,197.0,56,50
20130312,6:30p,NOP,BKN,98,108,-10,6.0,0,46,210.0,-230.0,184.0,184.0,37,50
20130312,6:30p,BKN,NOP,108,98,10,-6.0,1,54,-230.0,210.0,184.0,184.0,63,50
20130312,7:00p,DAL,MIL,115,108,7,2.5,1,51,123.0,-133.0,209.5,209.5,54,50
20130312,7:00p,MIL,DAL,108,115,-7,-2.5,0,49,-133.0,123.0,209.5,209.5,46,50
20130312,7:00p,SAS,MIN,83,107,-24,-8.5,0,61,-410.0,365.0,196.0,196.0,72,50
20130312,7:00p,MIN,SAS,107,83,24,8.5,1,39,365.0,-410.0,196.0,196.0,28,50
20130312,9:00p,MEM,POR,102,97,5,-1.5,1,56,-118.0,108.0,186.5,186.5,71,50
20130312,9:00p,POR,MEM,97,102,-5,1.5,0,44,108.0,-118.0,186.5,186.5,29,50
20130313,6:00p,MIL,WAS,93,106,-13,-2.0,0,60,-118.0,108.0,195.0,195.0,67,81
20130313,6:00p,WAS,MIL,106,93,13,2.0,1,40,108.0,-118.0,195.0,195.0,33,19
20130313,6:00p,MIA,PHI,98,94,4,-8.0,1,61,-400.0,355.0,193.5,193.5,73,76
20130313,6:00p,PHI,MIA,94,98,-4,8.0,0,39,355.0,-400.0,193.5,193.5,27,24
20130313,6:00p,MIN,IND,91,107,-16,15.5,0,37,1600.0,-2100.0,184.5,184.5,42,30
20130313,6:00p,IND,MIN,107,91,16,-15.5,1,63,-2100.0,1600.0,184.5,184.5,58,70
20130313,6:30p,LAL,ATL,92,96,-4,-3.5,0,58,-160.0,150.0,204.0,204.0,75,77
20130313,6:30p,ATL,LAL,96,92,4,3.5,1,42,150.0,-160.0,204.0,204.0,25,23
20130313,6:30p,TOR,BOS,88,112,-24,5.0,0,42,175.0,-190.0,189.5,189.5,27,24
20130313,6:30p,BOS,TOR,112,88,24,-5.0,1,58,-190.0,175.0,189.5,189.5,73,76
20130313,7:00p,UTA,OKC,87,110,-23,13.5,0,38,1050.0,-1600.0,205.0,205.0,25,34
20130313,7:00p,OKC,UTA,110,87,23,-13.5,1,62,-1600.0,1050.0,205.0,205.0,75,66
20130313,7:00p,PHX,HOU,81,111,-30,12.0,0,39,650.0,-1000.0,212.5,212.5,31,13
20130313,7:00p,HOU,PHX,111,81,30,-12.0,1,61,-1000.0,650.0,212.5,212.5,69,87
20130313,9:00p,CHI,SAC,79,121,-42,-4.0,0,66,-170.0,160.0,197.5,197.5,82,67
20130313,9:00p,SAC,CHI,121,79,42,4.0,1,34,160.0,-170.0,197.5,197.5,18,33
20130313,9:30p,DET,GSW,97,105,-8,11.0,0,40,600.0,-750.0,199.5,199.5,34,36
20130313,9:30p,GSW,DET,105,97,8,-11.0,1,60,-750.0,600.0,199.5,199.5,66,64
20130313,9:30p,NYK,DEN,94,117,-23,9.0,0,44,365.0,-460.0,207.0,207.0,40,41
20130313,9:30p,DEN,NYK,117,94,23,-9.0,1,56,-460.0,365.0,207.0,207.0,60,59
20130313,9:30p,MEM,LAC,96,85,11,7.0,1,44,245.0,-265.0,184.5,184.5,28,38
20130313,9:30p,LAC,MEM,85,96,-11,-7.0,0,56,-265.0,245.0,184.5,184.5,72,62
20130314,7:00p,DAL,SAS,91,92,-1,9.5,0,44,420.0,-475.0,206.5,206.5,46,56
20130314,7:00p,SAS,DAL,92,91,1,-9.5,1,56,-475.0,420.0,206.5,206.5,54,44
20130314,9:30p,NYK,POR,90,105,-15,7.0,0,47,240.0,-260.0,194.0,194.0,42,36
20130314,9:30p,POR,NYK,105,90,15,-7.0,1,53,-260.0,240.0,194.0,194.0,58,64
20130315,6:00p,NOP,WAS,87,96,-9,3.5,0,49,150.0,-160.0,187.0,187.0,42,50
20130315,6:00p,WAS,NOP,96,87,9,-3.5,1,51,-160.0,150.0,187.0,187.0,58,50
20130315,6:00p,LAL,IND,99,93,6,8.5,1,46,340.0,-380.0,191.0,191.0,45,50
20130315,6:00p,IND,LAL,93,99,-6,-8.5,0,54,-380.0,340.0,191.0,191.0,55,50
20130315,6:00p,CHA,TOR,78,92,-14,12.0,0,39,750.0,-950.0,194.0,194.0,35,50
20130315,6:00p,TOR,CHA,92,78,14,-12.0,1,61,-950.0,750.0,194.0,194.0,65,50
20130315,6:30p,PHX,ATL,94,107,-13,8.5,0,48,360.0,-450.0,192.0,192.0,36,50
20130315,6:30p,ATL,PHX,107,94,13,-8.5,1,52,-450.0,360.0,192.0,192.0,64,50
20130315,7:00p,MIN,HOU,100,108,-8,14.5,0,37,1200.0,-1500.0,211.0,211.0,47,50
20130315,7:00p,HOU,MIN,108,100,8,-14.5,1,63,-1500.0,1200.0,211.0,211.0,53,50
20130315,7:00p,ORL,OKC,104,117,-13,17.5,0,36,2000.0,-4000.0,208.0,208.0,12,50
20130315,7:00p,OKC,ORL,117,104,13,-17.5,1,64,-4000.0,2000.0,208.0,208.0,88,50
20130315,7:30p,CLE,DAL,86,96,-10,8.5,0,50,360.0,-405.0,203.5,203.5,44,50
20130315,7:30p,DAL,CLE,96,86,10,-8.5,1,50,-405.0,360.0,203.5,203.5,56,50
20130315,7:30p,MIA,MIL,107,94,13,-5.5,1,53,-235.0,195.0,201.5,201.5,62,50
20130315,7:30p,MIL,MIA,94,107,-13,5.5,0,47,195.0,-235.0,201.5,201.5,38,50
20130315,8:00p,MEM,DEN,80,87,-7,6.0,0,37,210.0,-230.0,195.0,195.0,45,50
20130315,8:00p,DEN,MEM,87,80,7,-6.0,1,63,-230.0,210.0,195.0,195.0,55,50
20130315,9:30p,CHI,GSW,113,95,18,5.0,1,46,175.0,-190.0,186.0,186.0,24,50
20130315,9:30p,GSW,CHI,95,113,-18,-5.0,0,54,-190.0,175.0,186.0,186.0,76,50
20130316,6:00p,PHX,WAS,105,127,-22,7.5,0,50,300.0,-330.0,189.5,189.5,47,47
20130316,6:00p,WAS,PHX,127,105,22,-7.5,1,50,-330.0,300.0,189.5,189.5,53,53
20130316,6:30p,IND,PHI,91,98,-7,-5.5,0,66,-210.0,190.0,182.5,182.5,73,63
20130316,6:30p,PHI,IND,98,91,7,5.5,1,34,190.0,-210.0,182.5,182.5,27,37
20130316,6:30p,CHA,BOS,88,105,-17,15.0,0,44,1250.0,-1575.0,188.5,188.5,37,50
20130316,6:30p,BOS,CHA,105,88,17,-15.0,1,56,-1575.0,1250.0,188.5,188.5,63,50
20130316,7:30p,CLE,SAS,113,119,-6,15.0,0,39,1325.0,-1700.0,201.0,201.0,30,50
20130316,7:30p,SAS,CLE,119,113,6,-15.0,1,61,-1700.0,1325.0,201.0,201.0,70,50
20130316,9:00p,DET,POR,101,112,-11,10.5,0,44,515.0,-620.0,199.5,199.5,36,50
20130316,9:00p,POR,DET,112,101,11,-10.5,1,56,-620.0,515.0,199.5,199.5,64,50
20130316,9:00p,MEM,UTA,84,90,-6,3.0,0,48,130.0,-150.0,184.0,184.0,64,50
20130316,9:00p,UTA,MEM,90,84,6,-3.0,1,52,-150.0,130.0,184.0,184.0,36,50
20130317,12:00p,ORL,MIL,109,115,-6,9.0,0,50,378.0,-425.0,208.5,208.5,38,53
20130317,12:00p,MIL,ORL,115,109,6,-9.0,1,50,-425.0,378.0,208.5,208.5,62,47
20130317,12:00p,MIA,TOR,108,91,17,-7.0,1,59,-335.0,305.0,194.5,194.5,76,74
20130317,12:00p,TOR,MIA,91,108,-17,7.0,0,41,305.0,-335.0,194.5,194.5,24,26
20130317,2:30p,NYK,LAC,80,93,-13,13.5,0,45,950.0,-1150.0,193.5,193.5,41,26
20130317,2:30p,LAC,NYK,93,80,13,-13.5,1,55,-1150.0,950.0,193.5,193.5,59,74
20130317,6:00p,NOP,MIN,95,97,-2,1.5,0,43,107.0,-117.0,191.0,191.0,34,50
20130317,6:00p,MIN,NOP,97,95,2,-1.5,1,57,-117.0,107.0,191.0,191.0,66,50
20130317,6:00p,GSW,HOU,108,78,30,7.5,1,45,275.0,-305.0,217.5,217.5,48,50
20130317,6:00p,HOU,GSW,78,108,-30,-7.5,0,55,-305.0,275.0,217.5,217.5,52,50
20130317,6:30p,OKC,DAL,107,101,6,-5.5,1,61,-210.0,190.0,208.0,208.0,70,50
20130317,6:30p,DAL,OKC,101,107,-6,5.5,0,39,190.0,-210.0,208.0,208.0,30,50
20130317,7:00p,ATL,BKN,105,93,12,4.0,1,44,155.0,-175.0,189.0,189.0,23,50
20130317,7:00p,BKN,ATL,93,105,-12,-4.0,0,56,-175.0,155.0,189.0,189.0,77,50
20130317,8:30p,SAC,LAL,102,113,-11,8.5,0,54,365.0,-410.0,215.5,215.5,59,50
20130317,8:30p,LAL,SAC,113,102,11,-8.5,1,46,-410.0,365.0,215.5,215.5,41,50
20130318,6:00p,IND,CLE,111,90,21,-7.0,1,63,-275.0,250.0,187.0,187.0,68,75
20130318,6:00p,CLE,IND,90,111,-21,7.0,0,37,250.0,-275.0,187.0,187.0,32,25
20130318,6:00p,WAS,CHA,114,119,-5,-6.5,0,55,-260.0,240.0,188.5,188.5,59,50
20130318,6:00p,CHA,WAS,119,114,5,6.5,1,45,240.0,-260.0,188.5,188.5,41,50
20130318,6:00p,POR,PHI,100,101,-1,1.0,0,50,102.0,-112.0,194.5,194.5,45,50
20130318,6:00p,PHI,POR,101,100,1,-1.0,1,50,-112.0,102.0,194.5,194.5,55,50
20130318,6:30p,BKN,DET,119,82,37,-4.5,1,64,-170.0,160.0,191.0,191.0,73,50
20130318,6:30p,DET,BKN,82,119,-37,4.5,0,36,160.0,-170.0,191.0,191.0,27,50
20130318,6:30p,DAL,ATL,127,113,14,4.5,1,49,165.0,-175.0,203.5,203.5,40,50
20130318,6:30p,ATL,DAL,113,127,-14,-4.5,0,51,-175.0,165.0,203.5,203.5,60,50
20130318,7:00p,MIA,BOS,105,103,2,-5.5,1,61,-240.0,220.0,190.5,190.5,75,50
20130318,7:00p,BOS,MIA,103,105,-2,5.5,0,39,220.0,-240.0,190.5,190.5,25,50
20130318,7:00p,DEN,CHI,119,118,1,-3.5,1,57,-155.0,145.0,194.5,194.5,70,50
20130318,7:00p,CHI,DEN,118,119,-1,3.5,0,43,145.0,-155.0,194.5,194.5,30,50
20130318,7:00p,MIN,MEM,77,92,-15,13.0,0,46,900.0,-1100.0,183.0,183.0,46,50
20130318,7:00p,MEM,MIN,92,77,15,-13.0,1,54,-1100.0,900.0,183.0,183.0,54,50
20130318,7:00p,GSW,NOP,93,72,21,-3.5,1,64,-160.0,150.0,196.0,196.0,78,50
20130318,7:00p,NOP,GSW,72,93,-21,3.5,0,36,150.0,-160.0,196.0,196.0,22,50
20130318,9:00p,LAL,PHX,76,99,-23,-4.0,0,63,-160.0,150.0,200.0,200.0,77,50
20130318,9:00p,PHX,LAL,99,76,23,4.0,1,37,150.0,-160.0,200.0,200.0,23,50
20130318,9:30p,NYK,UTA,90,83,7,10.5,1,48,520.0,-630.0,188.0,188.0,49,50
20130318,9:30p,UTA,NYK,83,90,-7,-10.5,0,52,-630.0,520.0,188.0,188.0,51,50
20130319,6:00p,ORL,IND,73,95,-22,11.0,0,43,505.0,-710.0,195.0,195.0,22,31
20130319,6:00p,IND,ORL,95,73,22,-11.0,1,57,-710.0,505.0,195.0,195.0,78,69
20130319,7:00p,DEN,OKC,114,104,10,9.5,1,50,420.0,-475.0,218.0,218.0,57,56
20130319,7:00p,OKC,DEN,104,114,-10,-9.5,0,50,-475.0,420.0,218.0,218.0,43,44
20130319,7:00p,POR,MIL,95,102,-7,5.5,0,47,190.0,-210.0,207.5,207.5,36,24
20130319,7:00p,MIL,POR,102,95,7,-5.5,1,53,-210.0,190.0,207.5,207.5,64,76
20130319,9:00p,LAC,SAC,101,116,-15,-8.5,0,54,-430.0,380.0,212.5,212.5,70,64
20130319,9:00p,SAC,LAC,116,101,15,8.5,1,47,380.0,-430.0,212.5,212.5,30,36
20130320,6:00p,MIA,CLE,98,95,3,-11.5,1,61,-900.0,600.0,198.0,198.0,76,78
20130320,6:00p,CLE,MIA,95,98,-3,11.5,0,39,600.0,-900.0,198.0,198.0,24,22
20130320,6:00p,TOR,CHA,101,107,-6,-6.5,0,59,-250.0,230.0,195.5,195.5,65,50
20130320,6:00p,CHA,TOR,107,101,6,6.5,1,41,230.0,-250.0,195.5,195.5,35,50
20130320,6:30p,MIL,ATL,90,98,-8,6.0,0,45,210.0,-230.0,205.5,205.5,35,50
20130320,6:30p,ATL,MIL,98,90,8,-6.0,1,55,-230.0,210.0,205.5,205.5,65,50
20130320,6:30p,ORL,NYK,94,106,-12,10.5,0,46,565.0,-695.0,198.0,198.0,30,50
20130320,6:30p,NYK,ORL,106,94,12,-10.5,1,54,-695.0,565.0,198.0,198.0,70,50
20130320,7:00p,BOS,NOP,86,87,-1,-4.5,0,60,-190.0,175.0,186.5,186.5,79,50
20130320,7:00p,NOP,BOS,87,86,1,4.5,1,40,175.0,-190.0,186.5,186.5,21,50
20130320,7:00p,BKN,DAL,113,96,17,3.5,1,40,145.0,-155.0,196.0,196.0,34,50
20130320,7:00p,DAL,BKN,96,113,-17,-3.5,0,60,-155.0,145.0,196.0,196.0,66,50
20130320,7:00p,UTA,HOU,93,100,-7,7.5,0,35,285.0,-315.0,209.5,209.5,30,50
20130320,7:00p,HOU,UTA,100,93,7,-7.5,1,65,-315.0,285.0,209.5,209.5,70,50
20130320,7:00p,OKC,MEM,89,90,-1,1.5,0,60,105.0,-115.0,188.5,188.5,79,50
20130320,7:00p,MEM,OKC,90,89,1,-1.5,1,40,-115.0,105.0,188.5,188.5,21,50
20130320,7:30p,GSW,SAS,93,104,-11,8.0,0,45,320.0,-355.0,203.0,203.0,53,50
20130320,7:30p,SAS,GSW,104,93,11,-8.0,1,55,-355.0,320.0,203.0,203.0,47,50
20130320,9:00p,WAS,PHX,88,79,9,-1.0,1,47,-105.0,-105.0,194.0,194.0,28,50
20130320,9:00p,PHX,WAS,79,88,-9,1.0,0,53,-105.0,-105.0,194.0,194.0,72,50
20130320,9:30p,PHI,LAC,72,101,-29,11.0,0,39,540.0,-660.0,194.5,194.5,18,50
20130320,9:30p,LAC,PHI,101,72,29,-11.0,1,61,-660.0,540.0,194.5,194.5,82,50
20130321,7:00p,POR,CHI,99,89,10,6.0,1,49,210.0,-230.0,188.0,188.0,33,29
20130321,7:00p,CHI,POR,89,99,-10,-6.0,0,51,-230.0,210.0,188.0,188.0,67,71
20130321,8:00p,PHI,DEN,100,101,-1,14.5,0,43,1025.0,-1250.0,203.5,203.5,42,24
20130321,8:00p,DEN,PHI,101,100,1,-14.5,1,57,-1250.0,1025.0,203.5,203.5,58,76
20130321,9:00p,MIN,SAC,98,101,-3,6.0,0,38,215.0,-235.0,211.5,211.5,30,18
20130321,9:00p,SAC,MIN,101,98,3,-6.0,1,62,-235.0,215.0,211.5,211.5,70,82
20130322,6:00p,NYK,TOR,99,94,5,1.0,1,61,102.0,-112.0,192.5,192.5,54,65
20130322,6:00p,TOR,NYK,94,99,-5,-1.0,0,39,-112.0,102.0,192.5,192.5,46,35
20130322,6:00p,MIL,IND,78,102,-24,7.5,0,53,295.0,-325.0,190.5,190.5,38,23
20130322,6:00p,IND,MIL,102,78,24,-7.5,1,47,-325.0,295.0,190.5,190.5,62,77
20130322,6:00p,OKC,ORL,97,89,8,-14.0,1,67,-1560.0,1235.0,207.5,207.5,79,84
20130322,6:00p,ORL,OKC,89,97,-8,14.0,0,33,1235.0,-1560.0,207.5,207.5,21,16
20130322,6:30p,DET,MIA,89,103,-14,16.0,0,47,1500.0,-3000.0,198.5,198.5,42,44
20130322,6:30p,MIA,DET,103,89,14,-16.0,1,53,-3000.0,1500.0,198.5,198.5,58,56
20130322,6:30p,POR,ATL,104,93,11,7.5,1,42,265.0,-325.0,201.5,201.5,43,40
20130322,6:30p,ATL,POR,93,104,-11,-7.5,0,58,-325.0,265.0,201.5,201.5,57,60
20130322,7:00p,MEM,NOP,83,90,-7,-6.0,0,62,-245.0,225.0,179.0,179.0,92,50
20130322,7:00p,NOP,MEM,90,83,7,6.0,1,38,225.0,-245.0,179.0,179.0,8,50
20130322,7:00p,CLE,HOU,78,116,-38,12.0,0,42,700.0,-900.0,212.5,212.5,38,50
20130322,7:00p,HOU,CLE,116,78,38,-12.0,1,58,-900.0,700.0,212.5,212.5,62,50
20130322,7:30p,BOS,DAL,94,104,-10,4.0,0,61,160.0,-170.0,195.5,195.5,82,50
20130322,7:30p,DAL,BOS,104,94,10,-4.0,1,39,-170.0,160.0,195.5,195.5,18,50
20130322,7:30p,UTA,SAS,97,104,-7,11.5,0,36,550.0,-800.0,199.0,199.0,43,50
20130322,7:30p,SAS,UTA,104,97,7,-11.5,1,64,-800.0,550.0,199.0,199.0,57,50
20130322,9:00p,MIN,PHX,117,86,31,1.5,1,47,110.0,-120.0,193.5,193.5,69,50
20130322,9:00p,PHX,MIN,86,117,-31,-1.5,0,53,-120.0,110.0,193.5,193.5,31,50
20130322,9:30p,WAS,LAL,103,100,3,9.0,1,50,375.0,-420.0,198.5,198.5,50,50
20130322,9:30p,LAL,WAS,100,103,-3,-9.0,0,50,-420.0,375.0,198.5,198.5,50,50
20130323,6:00p,DET,CHA,92,91,1,1.0,1,55,105.0,-115.0,199.0,199.0,41,50
20130323,6:00p,CHA,DET,91,92,-1,-1.0,0,45,-115.0,105.0,199.0,199.0,59,50
20130323,6:30p,TOR,NYK,84,110,-26,7.0,0,43,260.0,-290.0,191.5,191.5,40,50
20130323,6:30p,NYK,TOR,110,84,26,-7.0,1,57,-290.0,260.0,191.5,191.5,60,50
20130323,7:00p,IND,CHI,84,87,-3,2.0,0,59,115.0,-125.0,179.0,179.0,73,50
20130323,7:00p,CHI,IND,87,84,3,-2.0,1,41,-125.0,115.0,179.0,179.0,27,50
20130323,7:00p,BOS,MEM,106,110,-4,7.0,0,56,265.0,-295.0,177.5,177.5,86,50
20130323,7:00p,MEM,BOS,110,106,4,-7.0,1,44,-295.0,265.0,177.5,177.5,14,50
20130323,8:00p,SAC,DEN,95,101,-6,11.5,0,46,550.0,-800.0,221.5,221.5,28,50
20130323,8:00p,DEN,SAC,101,95,6,-11.5,1,54,-800.0,550.0,221.5,221.5,72,50
20130323,9:30p,WAS,GSW,92,101,-9,8.5,0,44,345.0,-385.0,195.0,195.0,48,50
20130323,9:30p,GSW,WAS,101,92,9,-8.5,1,56,-385.0,345.0,195.0,195.0,52,50
20130323,9:30p,BKN,LAC,95,101,-6,8.0,0,45,305.0,-335.0,190.5,190.5,37,50
20130323,9:30p,LAC,BKN,101,95,6,-8.0,1,55,-335.0,305.0,190.5,190.5,63,50
20130324,2:00p,ATL,MIL,104,99,5,2.5,1,51,122.0,-132.0,202.5,202.5,52,51
20130324,2:00p,MIL,ATL,99,104,-5,-2.5,0,49,-132.0,122.0,202.5,202.5,48,49
20130324,5:00p,CHA,MIA,77,109,-32,16.5,0,49,1460.0,-2800.0,197.5,197.5,51,50
20130324,5:00p,MIA,CHA,109,77,32,-16.5,1,51,-2800.0,1460.0,197.5,197.5,49,50
20130324,6:00p,CHI,MIN,104,97,7,3.0,1,55,130.0,-140.0,186.0,186.0,49,50
20130324,6:00p,MIN,CHI,97,104,-7,-3.0,0,45,-140.0,130.0,186.0,186.0,51,50
20130324,6:00p,SAS,HOU,95,96,-1,-1.5,0,57,-117.0,107.0,212.0,212.0,73,50
20130324,6:00p,HOU,SAS,96,95,1,1.5,1,43,107.0,-117.0,212.0,212.0,27,50
20130324,6:00p,POR,OKC,83,103,-20,11.0,0,40,560.0,-690.0,207.0,207.0,46,50
20130324,6:00p,OKC,POR,103,83,20,-11.0,1,60,-690.0,560.0,207.0,207.0,54,50
20130324,6:30p,UTA,DAL,108,113,-5,6.0,0,44,230.0,-250.0,199.0,199.0,42,50
20130324,6:30p,DAL,UTA,113,108,5,-6.0,1,56,-250.0,230.0,199.0,199.0,58,50
20130324,8:00p,PHI,SAC,117,103,14,3.5,1,43,145.0,-155.0,206.5,206.5,26,50
20130324,8:00p,SAC,PHI,103,117,-14,-3.5,0,57,-155.0,145.0,206.5,206.5,74,50
20130324,8:00p,BKN,PHX,102,100,2,-6.0,1,61,-240.0,220.0,189.5,189.5,73,50
20130324,8:00p,PHX,BKN,100,102,-2,6.0,0,39,220.0,-240.0,189.5,189.5,27,50
20130325,6:00p,MIA,ORL,108,94,14,-12.0,1,49,-910.0,710.0,198.0,198.0,58,63
20130325,6:00p,ORL,MIA,94,108,-14,12.0,0,51,710.0,-910.0,198.0,198.0,42,37
20130325,6:00p,ATL,IND,94,100,-6,6.5,0,45,240.0,-260.0,184.0,184.0,42,54
20130325,6:00p,IND,ATL,100,94,6,-6.5,1,55,-260.0,240.0,184.0,184.0,58,46
20130325,6:00p,MEM,WAS,94,107,-13,-5.0,0,62,-200.0,185.0,181.0,181.0,77,59
20130325,6:00p,WAS,MEM,107,94,13,5.0,1,38,185.0,-200.0,181.0,181.0,23,41
20130325,7:00p,DEN,NOP,86,110,-24,-7.0,0,54,-305.0,275.0,197.0,197.0,79,50
20130325,7:00p,NOP,DEN,110,86,24,7.0,1,46,275.0,-305.0,197.0,197.0,21,50
20130325,8:00p,PHI,UTA,91,107,-16,7.5,0,45,280.0,-310.0,191.0,191.0,36,50
20130325,8:00p,UTA,PHI,107,91,16,-7.5,1,55,-310.0,280.0,191.0,191.0,64,50
20130325,9:30p,LAL,GSW,103,109,-6,1.5,0,54,110.0,-120.0,205.0,205.0,64,50
20130325,9:30p,GSW,LAL,109,103,6,-1.5,1,46,-120.0,110.0,205.0,205.0,36,50
20130326,6:00p,NYK,BOS,100,85,15,2.5,1,49,130.0,-140.0,194.0,194.0,48,57
20130326,6:00p,BOS,NYK,85,100,-15,-2.5,0,51,-140.0,130.0,194.0,194.0,52,43
20130326,6:30p,MIN,DET,105,82,23,-2.0,1,52,-125.0,115.0,195.5,195.5,53,59
20130326,6:30p,DET,MIN,82,105,-23,2.0,0,48,115.0,-125.0,195.5,195.5,47,41
20130326,8:30p,LAC,DAL,102,109,-7,-1.5,0,55,-120.0,110.0,202.5,202.5,58,63
20130326,8:30p,DAL,LAC,109,102,7,1.5,1,45,110.0,-120.0,202.5,202.5,42,37
20130327,6:00p,BOS,CLE,93,92,1,-2.5,1,61,-135.0,125.0,197.0,197.0,74,71
20130327,6:00p,CLE,BOS,92,93,-1,2.5,0,39,125.0,-135.0,197.0,197.0,26,29
20130327,6:00p,ORL,CHA,108,114,-6,3.0,0,63,132.0,-142.0,201.0,201.0,50,50
20130327,6:00p,CHA,ORL,114,108,6,-3.0,1,37,-142.0,132.0,201.0,201.0,50,50
20130327,6:00p,MIL,PHI,92,100,-8,-1.0,0,57,-110.0,100.0,199.0,199.0,69,50
20130327,6:00p,PHI,MIL,100,92,8,1.0,1,43,100.0,-110.0,199.0,199.0,31,50
20130327,6:00p,ATL,TOR,107,88,19,-2.5,1,51,-137.0,127.0,194.0,194.0,66,50
20130327,6:00p,TOR,ATL,88,107,-19,2.5,0,49,127.0,-137.0,194.0,194.0,34,50
20130327,6:30p,MEM,NYK,101,108,-7,-1.0,0,45,-105.0,-105.0,184.5,184.5,27,50
20130327,6:30p,NYK,MEM,108,101,7,1.0,1,55,-105.0,-105.0,184.5,184.5,73,50
20130327,7:00p,LAC,NOP,105,91,14,-5.5,1,54,-220.0,200.0,188.0,188.0,65,50
20130327,7:00p,NOP,LAC,91,105,-14,5.5,0,46,200.0,-220.0,188.0,188.0,35,50
20130327,7:00p,LAL,MIN,120,117,3,-4.5,1,57,-190.0,175.0,205.5,205.5,69,50
20130327,7:00p,MIN,LAL,117,120,-3,4.5,0,43,175.0,-190.0,205.5,205.5,31,50
20130327,7:00p,IND,HOU,100,91,9,6.0,1,49,205.0,-225.0,197.5,197.5,51,50
20130327,7:00p,HOU,IND,91,100,-9,-6.0,0,51,-225.0,205.0,197.5,197.5,49,50
20130327,7:00p,MIA,CHI,97,101,-4,-6.5,0,58,-280.0,255.0,186.0,186.0,75,50
20130327,7:00p,CHI,MIA,101,97,4,6.5,1,42,255.0,-280.0,186.0,186.0,25,50
20130327,7:00p,WAS,OKC,80,103,-23,15.0,0,43,1300.0,-1650.0,198.0,198.0,40,50
20130327,7:00p,OKC,WAS,103,80,23,-15.0,1,57,-1650.0,1300.0,198.0,198.0,60,50
20130327,7:30p,DEN,SAS,99,100,-1,6.5,0,44,248.0,-270.0,209.0,209.0,49,50
20130327,7:30p,SAS,DEN,100,99,1,-6.5,1,56,-270.0,248.0,209.0,209.0,51,50
20130327,8:00p,PHX,UTA,88,103,-15,13.5,0,44,1000.0,-1200.0,194.5,194.5,16,50
20130327,8:00p,UTA,PHX,103,88,15,-13.5,1,56,-1200.0,1000.0,194.5,194.5,84,50
