Date,Team,Team_SP,Opp,Opp_SP,Bet_Length,Bet_Type,Line_Move_Time,Over_Under,Line,Odds
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/01 12:57 PM,over,7,+100
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/01 12:57 PM,under,7,-120
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/01 12:59 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/01 12:59 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:40 AM,over,7,+103
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:40 AM,under,7,-122
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:41 AM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:41 AM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:41 AM,over,7,+103
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:41 AM,under,7,-122
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:42 AM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:42 AM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:43 AM,over,7,+103
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:43 AM,under,7,-122
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:45 AM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:45 AM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:49 AM,over,7,+103
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:49 AM,under,7,-122
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:50 AM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:50 AM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:58 AM,over,7,+103
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:58 AM,under,7,-122
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:59 AM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:59 AM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:59 AM,over,7,+103
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:59 AM,under,7,-122
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:00 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:00 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:21 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:21 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:22 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:22 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:23 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:23 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:23 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:23 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:24 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:24 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:31 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:31 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:32 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:32 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:34 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:34 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:35 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:35 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:53 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:53 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:56 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:56 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:57 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:57 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:58 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:58 PM,under,7,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:02 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:02 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:03 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:03 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:04 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:04 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:04 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:04 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:07 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:07 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:08 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:08 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:08 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:08 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:09 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:09 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:10 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:10 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:12 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:12 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:12 PM,over,7,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:12 PM,under,7,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:13 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:13 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/01 02:46 AM,,-1.5,+160
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/01 02:46 AM,,+1.5,-190
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/01 06:26 AM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/01 06:26 AM,,+1.5,-180
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/01 09:26 AM,,-1.5,+155
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/01 09:26 AM,,+1.5,-185
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/01 11:16 PM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/01 11:16 PM,,+1.5,-180
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 03:56 AM,,-1.5,+155
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 03:56 AM,,+1.5,-185
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:06 AM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:06 AM,,+1.5,-180
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:06 AM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:06 AM,,+1.5,-180
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:06 AM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:06 AM,,+1.5,-180
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 11:16 AM,,-1.5,+145
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 11:16 AM,,+1.5,-170
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 11:16 AM,,-1.5,+145
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 11:16 AM,,+1.5,-170
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 12:46 PM,,-1.5,+155
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 12:46 PM,,+1.5,-185
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 12:56 PM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 12:56 PM,,+1.5,-180
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 02:46 AM,,,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 02:46 AM,,,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 06:26 AM,,,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 06:26 AM,,,-110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 12:36 PM,,,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 12:36 PM,,,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 12:36 PM,,,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 12:36 PM,,,-115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 11:46 PM,,,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 11:46 PM,,,-110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 11:56 PM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 11:56 PM,,,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 04:16 AM,,,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 04:16 AM,,,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 09:26 AM,,,-125
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 09:26 AM,,,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 09:26 AM,,,-125
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 09:26 AM,,,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 11:56 AM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 11:56 AM,,,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:06 PM,,,-125
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:06 PM,,,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:06 PM,,,-125
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:06 PM,,,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:06 PM,,,-125
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:06 PM,,,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:46 PM,,,-130
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:46 PM,,,+110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 01:06 PM,,,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 01:06 PM,,,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/01 02:46 AM,over,7,+100
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/01 02:46 AM,under,7,-120
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/01 09:16 AM,over,6.5,-120
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/01 09:16 AM,under,6.5,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/01 11:26 AM,over,6.5,-125
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/01 11:26 AM,under,6.5,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 10:26 AM,over,6.5,-130
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 10:26 AM,under,6.5,+110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 11:26 AM,over,6.5,-135
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 11:26 AM,under,6.5,+110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:16 PM,over,6.5,-135
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:16 PM,under,6.5,+115
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:46 PM,over,6.5,-135
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:46 PM,under,6.5,+110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:56 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:56 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:06 PM,over,7,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:06 PM,under,7,-110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/01 09:09 PM,,-1.5,+160
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/01 09:09 PM,,+1.5,-190
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 08:26 AM,,-1.5,+140
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 08:26 AM,,+1.5,-170
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:06 AM,,-1.5,+145
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:06 AM,,+1.5,-175
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:06 AM,,-1.5,+145
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:06 AM,,+1.5,-175
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:15 AM,,-1.5,+140
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:15 AM,,+1.5,-160
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 01:00 PM,,-1.5,+135
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 01:00 PM,,+1.5,-155
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 09:09 PM,,,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 09:09 PM,,,-110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/01 11:43 PM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/01 11:43 PM,,,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:35 AM,,,-118
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:35 AM,,,-102
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 08:11 AM,,,-123
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 08:11 AM,,,+103
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 09:46 AM,,,-118
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 09:46 AM,,,-102
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 09:48 AM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 09:48 AM,,,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 11:10 AM,,,-116
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 11:10 AM,,,-104
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 11:38 AM,,,-118
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 11:38 AM,,,-102
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 11:43 AM,,,-121
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 11:43 AM,,,+101
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 11:53 AM,,,-118
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 11:53 AM,,,-102
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:11 PM,,,-119
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:11 PM,,,-101
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:14 PM,,,-122
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:14 PM,,,+102
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:46 PM,,,-119
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:46 PM,,,-101
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:52 PM,,,-121
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:52 PM,,,+101
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 01:00 PM,,,-123
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 01:00 PM,,,+103
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/01 09:09 PM,over,7,-105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/01 09:09 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 02:51 AM,over,7,+100
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 02:51 AM,under,7,-130
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 05:59 AM,over,6.5,-130
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 05:59 AM,under,6.5,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 10:14 AM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 10:14 AM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:19 PM,over,7,+100
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:19 PM,under,7,-120
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:50 PM,over,7,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:50 PM,under,7,-105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 01:10 PM,over,7,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 01:10 PM,under,7,-110
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,03/31 04:17 PM,,-1.5,+155
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,03/31 04:17 PM,,+1.5,-175
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,03/31 05:29 PM,,-1.5,+165
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,03/31 05:29 PM,,+1.5,-185
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 08:06 AM,,-1.5,+155
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 08:06 AM,,+1.5,-175
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 08:06 AM,,-1.5,+145
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 08:06 AM,,+1.5,-165
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,POINT SPREADS,04/02 10:02 AM,,-1.5,+150
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,POINT SPREADS,04/02 10:02 AM,,+1.5,-170
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,03/31 04:17 PM,,,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,03/31 04:17 PM,,,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,03/31 05:29 PM,,,-107
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,03/31 05:29 PM,,,-103
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 08:30 AM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 08:30 AM,,,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 09:42 AM,,,-110
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 09:42 AM,,,+100
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 11:44 AM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 11:44 AM,,,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:54 PM,,,-107
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:54 PM,,,-103
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,MONEY LINES,04/02 12:55 PM,,,-115
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,MONEY LINES,04/02 12:55 PM,,,+105
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,03/31 04:17 PM,over,7,+105
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,03/31 04:17 PM,under,7,-125
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:45 PM,over,7,-107
20170402,Pinnacle,TBA,Archer,NYY,Tanaka,Full Game,TOTALS,04/02 12:45 PM,under,7,-113
20170402,Pinnacle,NYY,Tanaka,TBA,Archer,Full Game,TOTALS,04/02 12:46 PM,over,7,-105
