game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160413,7:05p,,,DET,PIT,7,3,4,+1.5,1,44%,+113,-123,,,28%,n/a
,,,20160413,7:05p,,,PIT,DET,3,7,-4,-1.5,0,57%,-123,+113,,,72%,n/a
,,,20160414,1:05p,,,SD,PHI,0,3,-3,+1.5,0,40%,-105,-105,,,26%,23%
,,,20160414,1:05p,,,PHI,SD,3,0,3,-1.5,1,60%,-105,-105,,,74%,77%
,,,20160414,1:45p,,,MIL,STL,0,7,-7,+1.5,0,29%,+175,-185,,,17%,15%
,,,20160414,1:45p,,,STL,MIL,7,0,7,-1.5,1,71%,-185,+175,,,83%,85%
,,,20160414,3:10p,,,SF,COL,6,11,-5,-1.5,0,61%,-105,-105,,,61%,57%
,,,20160414,3:10p,,,COL,SF,11,6,5,1.5,1,39%,-105,-105,,,39%,43%
,,,20160414,4:05p,,,ATL,WSH,2,6,-4,+1.5,0,30%,+200,-220,,,18%,11%
,,,20160414,4:05p,,,WSH,ATL,6,2,4,-1.5,1,70%,-220,+200,,,82%,89%
,,,20160414,8:05p,,,CIN,CHC,1,8,-7,+1.5,0,33%,+149,-159,,,19%,10%
